FID_,MAPBLKLOT,BLKLOT,BLOCK_NUM,LOT_NUM,address,LabelField,source,LowAddress,HighAddres,StreetName,StreetType,SHAPE_area,SHAPE_len,X,full/partial
,3779001,3779001,3779,001,500 06TH ST,500,DBI,500,500,06TH,ST,4306.760464,272.271249,0,full
,3759001,3759001,3759,001,1001 HARRISON ST,1001,DBI,1001,1001,HARRISON,ST,2250.006453,230.000373,0,full
,3756001,3756001,3756,001,1201-1211 FOLSOM ST,1201-1211,DBI,1201,1211,FOLSOM,ST,6841.316524,331.911153,0,full
,3784001,3784001,3784,001,600 06TH ST,600,DBI,600,600,06TH,ST,6000.028621,310.001559,0,full
,111001,111001,111,001,1 FRONT ST,1,DBI,1,1,FRONT,ST,15044.23538,490.707997,0,full
,138001,138001,138,001, , ,ASSESSOR,0,0, , ,2591.839701,267.172382,0,full
,137001,137001,137,001,900 FRONT ST,900,DBI,900,900,FRONT,ST,75231.389,1090.122242,0,full
,136001,136001,136,001,55 FRONT ST,55,DBI,55,55,FRONT,ST,8972.051393,379.073963,0,full
,140001,140001,140,001,753-777 DAVIS ST,753-777,DBI,753,777,DAVIS,ST,19129.50045,553.240962,0,full
,161001,161001,161,001,601-621 BROADWAY,601-621,ASSESSOR,601,621,BROADWAY, ,16906.56067,550.010207,0,full
,173001,173001,173,001,653 BATTERY ST,653,DBI,653,653,BATTERY,ST,27498.999,826.716803,0,full
,166001,166001,166,001,747 FRONT ST,747,DBI,747,747,FRONT,ST,17558.76346,530.40022,0,full
,177001,177001,177,001,153-155 COLUMBUS AV,153-155,DBI,153,155,COLUMBUS,AVE,13304.79626,459.53267,0,full
,179001,179001,179,001,1195-1199 PACIFIC AV,1195-1199,DBI,1195,1199,PACIFIC,AVE,3849.967222,253.778376,0,full
,197001,197001,197,001,555 BATTERY ST,555,DBI,555,555,BATTERY,ST,37756.37546,824.183931,0,full
,180001,180001,180,001,901 PACIFIC AV,901,DBI,901,901,PACIFIC,AVE,2704.83287,210.079689,0,full
,196001,196001,196,001,621 JACKSON ST,621,DBI,621,621,JACKSON,ST,3919.864761,250.583147,0,full
,190001,190001,190,001,1269 JACKSON ST,1269,DBI,1269,1269,JACKSON,ST,1380.003394,163.000117,0,full
,195001,195001,195,001,735 MONTGOMERY ST,735,DBI,735,735,MONTGOMERY,ST,7781.387928,357.165018,0,full
,53001,53001,53,001,2190 POWELL ST,2190,DBI,2190,2190,POWELL,ST,90300.63341,1378.254598,0,full
,52001,52001,52,001,2155-2161 POWELL ST,2155-2161,DBI,2155,2161,POWELL,ST,4327.970294,273.092386,0,full
,58001,58001,58,001,1500 SANSOME ST,1500,DBI,1500,1500,SANSOME,ST,30565.52291,846.690824,0,full
,51001,51001,51,001,2255-2257 MASON ST,2255-2257,DBI,2255,2257,MASON,ST,2535.260596,202.441508,0,full
,50001,50001,50,001,1040 COLUMBUS AV,1040,DBI,1040,1040,COLUMBUS,AVE,11758.34947,463.323545,0,full
,81001,81001,81,001,1-15 LOMBARD ST,15-Jan,DBI,1,15,LOMBARD,ST,18840.10257,549.039109,0,full
,64001,64001,64,001,2061 POWELL ST,2061,DBI,2061,2061,POWELL,ST,2795.64907,256.881928,0,full
,65001,65001,65,001,601 CHESTNUT ST,601,DBI,601,601,CHESTNUT,ST,1767.665195,188.92336,0,full
,82001,82001,82,001,1300 BATTERY ST,1300,DBI,1300,1300,BATTERY,ST,4915.216327,368.802,0,full
,235001,235001,235,001,91-99 SACRAMENTO ST,91-99,DBI,91,99,SACRAMENTO,ST,3263.69619,234.083042,0,full
,83001,83001,83,001,1200 BATTERY ST,1200,DBI,1200,1200,BATTERY,ST,46615.57461,919.27962,0,full
,237001,237001,237,001,301-303 FRONT ST,301-303,DBI,301,303,FRONT,ST,3626.495785,257.405674,0,full
,238001,238001,238,001,475 BATTERY ST,475,DBI,475,475,BATTERY,ST,11169.66166,428.215392,0,full
,90001,90001,90,001,1859-1861 POWELL ST,1859-1861,DBI,1859,1861,POWELL,ST,3325.004943,235.000226,0,full
,520001,520001,520,001,1701-1711 GREENWICH ST,1701-1711,DBI,1701,1711,GREENWICH,ST,2924.995107,216.999812,0,full
,535001,535001,535,001,3067 STEINER ST,3067,DBI,3067,3067,STEINER,ST,1336.933437,173.6933,0,full
,514001,514001,514,001,3161-3165 GREENWICH ST,3161-3165,DBI,3161,3165,GREENWICH,ST,2500.011079,250.000306,0,full
,551001,551001,551,001,2363 VAN NESS AV,2363,DBI,2363,2363,VAN NESS,AVE,4662.694349,292.528805,0,full
,559001,559001,559,001,2859 GREEN ST,2859,DBI,2859,2859,GREEN,ST,2050.169942,211.254367,0,full
,538001,538001,538,001,2955 STEINER ST,2955,DBI,2955,2955,STEINER,ST,5717.505974,313.86964,0,full
,574001,574001,574,001,2055 POLK ST,2055,DBI,2055,2055,POLK,ST,2276.293415,191.052183,0,full
,912001,912001,912,001,501 MARINA BL,501,DBI,501,501,MARINA,BLVD,3411.087614,264.919293,0,full
,911001,911001,911,001,601 MARINA BL,601,DBI,601,601,MARINA,BLVD,3339.194898,252.893821,0,full
,910001,910001,910,001,701 MARINA BL,701,DBI,701,701,MARINA,BLVD,1926.338595,192.307302,0,full
,909001,909001,909,001,801 MARINA BL,801,DBI,801,801,MARINA,BLVD,1910.869601,235.658592,0,full
,913001,913001,913,001,1801 JEFFERSON ST,1801,DBI,1801,1801,JEFFERSON,ST,4622.723893,284.909264,0,full
,915001,915001,915,001,3655 BRODERICK ST,3655,DBI,3655,3655,BRODERICK,ST,7031.249175,350.000014,0,full
,920001,920001,920,001,3665 SCOTT ST,3665,DBI,3665,3665,SCOTT,ST,4397.192907,275.887989,0,full
,918001,918001,918,001,3555 BRODERICK ST,3555,DBI,3555,3555,BRODERICK,ST,4404.840502,275.767104,0,full
,921001,921001,921,001,2101 NORTH POINT ST,2101,DBI,2101,2101,NORTH POINT,ST,4689.251539,287.570048,0,full
,922001,922001,922,001,2201-2203 NORTH POINT ST,2201-2203,DBI,2201,2203,NORTH POINT,ST,1565.621433,158.499839,0,full
,923001,923001,923,001,3465 BRODERICK ST,3465,DBI,3465,3465,BRODERICK,ST,4687.499954,287.500004,0,full
,928001,928001,928,001,2101 BAY ST,2101,DBI,2101,2101,BAY,ST,4539.681949,282.739923,0,full
,925001,925001,925,001,3299 BAKER ST,3299,DBI,3299,3299,BAKER,ST,4984.806413,293.200238,0,full
,927001,927001,927,001,3459 DIVISADERO ST,3459,DBI,3459,3459,DIVISADERO,ST,7048.714772,337.965745,0,full
,926001,926001,926,001,2301 BAY ST,2301,DBI,2301,2301,BAY,ST,4597.950478,283.918041,0,full
,929001,929001,929,001,2201 FRANCISCO ST,2201,DBI,2201,2201,FRANCISCO,ST,4375.768398,275.031175,0,full
,930001,930001,930,001,2301 FRANCISCO ST,2301,DBI,2301,2301,FRANCISCO,ST,4710.439684,288.417605,0,full
,938001,938001,938,001,2505 LOMBARD ST,2505,DBI,2505,2505,LOMBARD,ST,6471.838659,321.792016,0,full
,940001,940001,940,001,2701 BAKER ST,2701,DBI,2701,2701,BAKER,ST,2717.520389,239.198123,0,full
,935001,935001,935,001,2401-2413 CHESTNUT ST,2401-2413,DBI,2401,2413,CHESTNUT,ST,5813.685752,311.894757,0,full
,934001,934001,934,001,3155 BRODERICK ST,3155,DBI,3155,3155,BRODERICK,ST,5600.002039,324.000082,0,full
,943001,943001,943,001,2601 GREENWICH ST,2601,DBI,2601,2601,GREENWICH,ST,2713.76916,237.02904,0,full
,948001,948001,948,001,2815 FILBERT ST,2815,DBI,2815,2815,FILBERT,ST,3279.866466,249.968287,0,full
,0417B001,0417B001,0417B,001,499 MARINA BL,499,DBI,499,499,MARINA,BLVD,8031.756423,371.022496,0,full
,0436D001,0436D001,0436D,001,3757 WEBSTER ST,3757,DBI,3757,3757,WEBSTER,ST,7515.548985,350.311248,0,full
,0439A001,0439A001,0439A,001,5 RICO WY,5,DBI,5,5,RICO,WAY,4500.005488,280.000273,0,full
,0440A001,0440A001,0440A,001,5 PRADO ST,5,DBI,5,5,PRADO,ST,6048.909631,333.066885,0,full
,0440B001,0440B001,0440B,001,349 AVILA ST,349,DBI,349,349,AVILA,ST,2416.416524,249.278529,0,full
,4.36E+03,4.36E+03,0436E,001,1601 BEACH ST,1601,DBI,1601,1601,BEACH,ST,5000.020955,300.001214,0,full
,0419A001,0419A001,0419A,001,301 MARINA BL,301,DBI,301,301,MARINA,BLVD,2597.374484,225.999988,0,full
,0417A001,0417A001,0417A,001,425 MARINA BL,425,DBI,425,425,MARINA,BLVD,7215.714924,363.781581,0,full
,0418A001,0418A001,0418A,001,95 CASA WY,95,DBI,95,95,CASA,WAY,3678.084044,291.782714,0,full
,0443A001,0443A001,0443A,001,1701 BEACH ST,1701,DBI,1701,1701,BEACH,ST,4500.04647,280.002684,0,full
,0436C001,0436C001,0436C,001,1400 JEFFERSON ST,1400,DBI,1400,1400,JEFFERSON,ST,1870.426874,187.357574,0,full
,0462A001,0462A001,0462A,001,95 CERVANTES BL,95,DBI,95,95,CERVANTES,BLVD,3700.970173,257.450333,0,full
,0442A001,0442A001,0442A,001,1801 BEACH ST,1801,DBI,1801,1801,BEACH,ST,4912.066138,293.342332,0,full
,0441B001,0441B001,0441B,001,3517 BEACH ST,3517,DBI,3517,3517,BEACH,ST,2682.370779,253.647755,0,full
,0441A001,0441A001,0441A,001,1955-1961 BEACH ST,1955-1961,DBI,1955,1961,BEACH,ST,3209.609637,264.600556,0,full
,0436F001,0436F001,0436F,001,1701 NORTH POINT ST,1701,DBI,1701,1701,NORTH POINT,ST,7500.032667,350.001452,0,full
,0467A001,0467A001,0467A,001,25 CERVANTES BL,25,DBI,25,25,CERVANTES,BLVD,6224.610637,309.154812,0,full
,0463A001,0463A001,0463A,001,225 MALLORCA WY,225,DBI,225,225,MALLORCA,WAY,8110.27464,377.447078,0,full
,0464A001,0464A001,0464A,001,101 CAPRA WY,101,DBI,101,101,CAPRA,WAY,4956.382883,299.463657,0,full
,0465A001,0465A001,0465A,001,201 CAPRA WY,201,DBI,201,201,CAPRA,WAY,3720.558552,269.456019,0,full
,0466A001,0466A001,0466A,001,165 MALLORCA WY,165,DBI,165,165,MALLORCA,WAY,7478.433395,338.797812,0,full
,0486A001,0486A001,0486A,001,1 TOLEDO WY,1,DBI,1,1,TOLEDO,WAY,3097.69312,252.609262,0,full
,0488A001,0488A001,0488A,001,3375 PIERCE ST,3375,DBI,3375,3375,PIERCE,ST,2268.041088,248.814502,0,full
,491001,491001,491,001,2001-2027 CHESTNUT ST,2001-2027,DBI,2001,2027,CHESTNUT,ST,8494.357883,410.895703,0,full
,489001,489001,489,001,2201-2223 CHESTNUT ST,2201-2223,DBI,2201,2223,CHESTNUT,ST,2702.44661,268.144579,0,full
,14001,14001,14,001,2545-2555 BEACH ST,2545-2555,DBI,2545,2555,BEACH,ST,112880.5566,1371.072138,0,full
,15001,15001,15,001,2540 POWELL ST,2540,DBI,2540,2540,POWELL,ST,73198.81325,1207.619039,0,full
,13001,13001,13,001,101 JEFFERSON ST,101,DBI,101,101,JEFFERSON,ST,3274.782137,252.032393,0,full
,16001,16001,16,001,50 BEACH ST,50,DBI,50,50,BEACH,ST,9147.709898,542.788456,0,full
,12001,12001,12,001,2737-2755 TAYLOR ST,2737-2755,DBI,2737,2755,TAYLOR,ST,19093.67742,552.873892,0,full
,18001,18001,18,001,1 BEACH ST,1,DBI,1,1,BEACH,ST,37746.74186,824.523427,0,full
,19001,19001,19,001,2301 STOCKTON ST,2301,DBI,2301,2301,STOCKTON,ST,113791.2978,1377.374277,0,full
,20001,20001,20,001,211 BEACH ST,211,DBI,211,211,BEACH,ST,113503.3169,1375.752064,0,full
,21001,21001,21,001,400 25TH ST - UNIT S,400,DBI,400,400,25TH,ST,112718.8029,1370.85097,0,full
,22001,22001,22,001,2653-2699 TAYLOR ST,2653-2699,DBI,2653,2699,TAYLOR,ST,19100.09234,552.820142,0,full
,35001,35001,35,001,2 BAY ST,2,DBI,2,2,BAY,ST,31375.86843,855.85945,0,full
,24001,24001,24,001,601 BEACH ST,601,DBI,601,601,BEACH,ST,3764.612354,298.09396,0,full
,32001,32001,32,001,2211 STOCKTON ST,2211,DBI,2211,2211,STOCKTON,ST,57120.44863,966.354063,0,full
,493001,493001,493,001,1807 CHESTNUT ST,1807,DBI,1807,1807,CHESTNUT,ST,956.580452,128.734244,0,full
,30001,30001,30,001,425 NORTH POINT ST,425,DBI,425,425,NORTH POINT,ST,25854.26705,651.067035,0,full
,37001,37001,37,001,50-60 FRANCISCO ST,50-60,DBI,50,60,FRANCISCO,ST,54582.48259,924.32282,0,full
,36001,36001,36,001,1800 MONTGOMERY ST,1800,DBI,1800,1800,MONTGOMERY,ST,12241.97528,515.758922,0,full
,40001,40001,40,001,2133 STOCKTON ST,2133,DBI,2133,2133,STOCKTON,ST,26570.14623,662.344662,0,full
,41001,41001,41,001,2293-2299 POWELL ST,2293-2299,DBI,2293,2299,POWELL,ST,5787.244575,312.90819,0,full
,57001,57001,57,001,1700 MONTGOMERY ST,1700,DBI,1700,1700,MONTGOMERY,ST,86778.0772,1240.685991,0,full
,4935001,4935001,4935,001,700 GILMAN AV,700,DBI,700,700,GILMAN,AVE,20368.24605,663.459026,0,full
,3743001,3743001,3743,001, , ,ASSESSOR,0,0, , ,7038.129603,464.515745,0,full
,4353001,4353001,4353,001, , ,ASSESSOR,0,0, , ,19679.99135,1042.000675,0,full
,4352001,4352001,4352,001, , ,ASSESSOR,0,0, , ,10659.97048,602.00006,0,full
,4381001,4381001,4381,001,1301 CESAR CHAVEZ ST,1301,DBI,1301,1301,CESAR CHAVEZ,ST,80265.74333,1187.016357,0,full
,3735A001,3735A001,3735A,001,645 HOWARD ST,645,DBI,645,645,HOWARD,ST,12409.49397,545.837984,0,full
,4934002,4934002,4934,002,1190 GILMAN AV,1190,DBI,1190,1190,GILMAN,AVE,39363.04229,793.74433,0,full
,4918002,4918002,4918,002, DONAHUE ST, ,ASSESSOR,0,0,DONAHUE,ST,5000.035856,300.002209,0,full
,4917002,4917002,4917,002,2800 FITCH ST,2800,DBI,2800,2800,FITCH,ST,47268.86291,932.812935,0,full
,4829002,4829002,4829,002,1500 WALLACE AV,1500,DBI,1500,1500,WALLACE,AVE,7499.993451,349.999868,0,full
,4846002,4846002,4846,002,1320 ARMSTRONG AV,1320,DBI,1320,1320,ARMSTRONG,AVE,12994.36269,467.92029,0,full
,4845002,4845002,4845,002,1225 YOSEMITE AV,1225,DBI,1225,1225,YOSEMITE,AVE,51489.5678,1024.595671,0,full
,4882002,4882002,4882,002,1414 DONNER AV,1414,DBI,1414,1414,DONNER,AVE,20036.30897,600.726026,0,full
,4852002,4852002,4852,002,1204 BANCROFT AV,1204,DBI,1204,1204,BANCROFT,AVE,955.109853,150.417515,0,full
,4850002,4850002,4850,002,2495 JENNINGS ST,2495,DBI,2495,2495,JENNINGS,ST,14744.73294,543.493443,0,full
,4876002,4876002,4876,002, V, ,ASSESSOR,0,0,V, ,4999.998258,299.999898,0,full
,4827002,4827002,4827,002, V, ,ASSESSOR,0,0,V, ,1426.372404,177.879761,0,full
,4805002,4805002,4805,002,1704 FITCH ST,1704,DBI,1704,1704,FITCH,ST,4999.992514,299.999737,0,full
,6918002,6918002,6918,002,165 BORICA ST,165,DBI,165,165,BORICA,ST,6259.827653,336.818093,0,full
,6916002,6916002,6916,002,408 URBANO DR,408,DBI,408,408,URBANO,DR,6928.204026,361.43317,0,full
,6917A002,6917A002,6917A,002,495 URBANO DR,495,DBI,495,495,URBANO,DR,6209.716777,337.002435,0,full
,5419002,5419002,5419,002,1600 ARMSTRONG AV,1600,DBI,1600,1600,ARMSTRONG,AVE,5000.001484,300.000126,0,full
,7240002,7240002,7240,002,764 JUNIPERO SERRA BL,764,DBI,764,764,JUNIPERO SERRA,BLVD,3680.481517,276.707208,0,full
,7239A002,7239A002,7239A,002,108 STRATFORD DR,108,DBI,108,108,STRATFORD,DR,3765.398336,277.420563,0,full
,7240A002,7240A002,7240A,002,840 JUNIPERO SERRA BL,840,DBI,840,840,JUNIPERO SERRA,BLVD,3974.724253,278.958101,0,full
,5821002,5821002,5821,002, , ,ASSESSOR,0,0, , ,16393.34409,527.04467,0,full
,5888002,5888002,5888,002,10 STONEYBROOK AV,10,DBI,10,10,STONEYBROOK,AVE,1782.191948,195.411108,0,full
,4620002,4620002,4620,002, , ,ASSESSOR,0,0, , ,48000.09435,1360.001292,0,full
,4646002,4646002,4646,002,900 INNES AVE,900,ASSESSOR,900,900,INNES,AVE,1874.998891,200.000121,0,full
,4631002,4631002,4631,002, , ,ASSESSOR,0,0, , ,48000.04512,1360.001108,0,full
,4764002,4764002,4764,002,1040-1094 QUESADA AV,1040-1094,DBI,1040,1094,QUESADA,AVE,89706.38146,1297.06836,0,full
,5733A002,5733A002,5733A,002, , ,ASSESSOR,0,0, , ,20688.92177,869.56669,0,full
,5317002,5317002,5317,002, , ,ASSESSOR,0,0, , ,2615.258393,323.020876,0,full
,5505002,5505002,5505,002,1520 FLORIDA ST,1520,DBI,1520,1520,FLORIDA,ST,2511.58523,250.926558,0,full
,5506002,5506002,5506,002,627 PRECITA AV,627,DBI,627,627,PRECITA,AVE,1926.814279,190.205266,0,full
,5559002,5559002,5559,002,125 BARNEVELD AV,125,DBI,125,125,BARNEVELD,AVE,26935.48299,684.278775,0,full
,5588A002,5588A002,5588A,002,2225 MCKINNON AV,2225,DBI,2225,2225,MCKINNON,AVE,29170.78288,703.255919,0,full
,5597A002,5597A002,5597A,002,2200 OAKDALE AV,2200,DBI,2200,2200,OAKDALE,AVE,10013.93547,400.792015,0,full
,5590A002,5590A002,5590A,002,2130-2132 OAKDALE AV,2130-2132,DBI,2130,2132,OAKDALE,AVE,17332.48606,597.56813,0,full
,5582002,5582002,5582,002,250 INDUSTRIAL ST,250,DBI,250,250,INDUSTRIAL,ST,9234.850761,522.735834,0,full
,5230002,5230002,5230,002,16 TOLAND ST,16,DBI,16,16,TOLAND,ST,9143.226046,501.197504,0,full
,5232002,5232002,5232,002, , ,ASSESSOR,0,0, , ,94965.78982,1491.495105,0,full
,5216002,5216002,5216,002,1500 DAVIDSON AV,1500,DBI,1500,1500,DAVIDSON,AVE,19872.39501,626.650633,0,full
,5217002,5217002,5217,002,1495 CUSTER AV,1495,DBI,1495,1495,CUSTER,AVE,17547.51282,577.762188,0,full
,5285A002,5285A002,5285A,002,500 TOLAND ST,500,DBI,500,500,TOLAND,ST,98616.61658,1256.87824,0,full
,5269002,5269002,5269,002, , ,ASSESSOR,0,0, , ,58952.25429,1408.330327,0,full
,5262002,5262002,5262,002, , ,ASSESSOR,0,0, , ,14538.70937,573.743455,0,full
,5287002,5287002,5287,002,2000 MCKINNON AV,2000,DBI,2000,2000,MCKINNON,AVE,287266.5715,2154.887122,0,full
,5242002,5242002,5242,002,3801 03RD ST,3801,DBI,3801,3801,03RD,ST,12500.26058,450.009659,0,full
,4231002,4231002,4231,002,1300-1388 ILLINOIS ST,1300-1388,DBI,1300,1388,ILLINOIS,ST,60610.8698,1137.413232,0,full
,4229002,4229002,4229,002,1201 MINNESOTA ST,1201,DBI,1201,1201,MINNESOTA,ST,40257.54737,802.605822,0,full
,4241002,4241002,4241,002,1275 MICHIGAN ST,1275,DBI,1275,1275,MICHIGAN,ST,89951.71342,2043.162504,0,full
,4245002,4245002,4245,002,1460 03RD ST,1460,DBI,1460,1460,03RD,ST,36212.84389,761.816677,0,full
,4247002,4247002,4247,002,1000 25TH ST,1000,DBI,1000,1000,25TH,ST,40067.51941,800.677741,0,full
,4244002,4244002,4244,002,1499 ILLINOIS ST,1499,DBI,1499,1499,ILLINOIS,ST,1229.713201,222.062198,0,full
,2168002,2168002,2168,002,2014 GREAT HY,2014,DBI,2014,2014,GREAT,HWY,2952.723159,286.250915,0,full
,2086002,2086002,2086,002,1929 48TH AV,1929,DBI,1929,1929,48TH,AVE,1662.436233,183.00806,0,full
,4316002,4316002,4316,002,1100 CESAR CHAVEZ ST,1100,DBI,1100,1100,CESAR CHAVEZ,ST,24701.42531,647.520176,0,full
,4347B002,4347B002,4347B,002,900 EVANS AV,900,DBI,900,900,EVANS,AVE,11921.97355,554.549292,0,full
,2002002,2002002,2002,002,1707 47TH AV,1707,DBI,1707,1707,47TH,AVE,1869.437951,199.55505,0,full
,2001002,2001002,2001,002,1719 48TH AV,1719,DBI,1719,1719,48TH,AVE,2800.000552,274.000201,0,full
,2084002,2084002,2084,002,1815 47TH AV,1815,DBI,1815,1815,47TH,AVE,2499.99518,250.00003,0,full
,3609002,3609002,3609,002,2410 MISSION ST,2410,DBI,2410,2410,MISSION,ST,3149.995133,249.999791,0,full
,3632002,3632002,3632,002,1012-1014 GUERRERO ST,1012-1014,DBI,1012,1014,GUERRERO,ST,2930.092608,284.406788,0,full
,1896002,1896002,1896,002,1611-1613 47TH AV,1611-1613,DBI,1611,1613,47TH,AVE,2982.912458,288.632651,0,full
,1895002,1895002,1895,002,1607 48TH AV,1607,DBI,1607,1607,48TH,AVE,1749.999663,190.000005,0,full
,4018002,4018002,4018,002,550 18TH ST,550,DBI,550,550,18TH,ST,39849.2809,798.49494,0,full
,4024002,4024002,4024,002,620 HAMPSHIRE ST,620,DBI,620,620,HAMPSHIRE,ST,2520.668037,251.653019,0,full
,4020002,4020002,4020,002,2235-2295 ALABAMA ST,2235-2295,DBI,2235,2295,ALABAMA,ST,43283.54736,945.719654,0,full
,4023002,4023002,4023,002,2031 BRYANT ST,2031,DBI,2031,2031,BRYANT,ST,9986.157906,499.446882,0,full
,4022002,4022002,4022,002,685 BRYANT ST,685,DBI,685,685,BRYANT,ST,2500.019545,250.002845,0,full
,4019002,4019002,4019,002,2175 HARRISON ST,2175,DBI,2175,2175,HARRISON,ST,6175.198846,347.008951,0,full
,4016002,4016002,4016,002,580-590 YORK ST,580-590,DBI,580,590,YORK,ST,8937.554551,405.002308,0,full
,4086002,4086002,4086,002,2204 BRYANT ST,2204,DBI,2204,2204,BRYANT,ST,2500.001099,250.000045,0,full
,4085002,4085002,4085,002,820 FLORIDA ST,820,DBI,820,820,FLORIDA,ST,2579.180118,250.398549,0,full
,4081002,4081002,4081,002,2108-2110 BRYANT ST,2108-2110,DBI,2108,2110,BRYANT,ST,2488.48822,249.078814,0,full
,4171002,4171002,4171,002,1102-1106 TENNESSEE ST,1102-1106,DBI,1102,1106,TENNESSEE,ST,2500.042152,250.003506,0,full
,4175002,4175002,4175,002, , ,ASSESSOR,0,0, , ,10694.66832,709.439464,0,full
,4170002,4170002,4170,002, V, ,ASSESSOR,0,0,V, ,6179.231735,338.239626,0,full
,4146002,4146002,4146,002,918 FLORIDA ST,918,DBI,918,918,FLORIDA,ST,2500.01121,250.000421,0,full
,1805002,1805002,1805,002,1417-1419 48TH AV,1417-1419,DBI,1417,1419,48TH,AVE,2999.995338,289.999905,0,full
,1894002,1894002,1894,002,1513 48TH AV,1513,DBI,1513,1513,48TH,AVE,3000.00449,290.000016,0,full
,1893002,1893002,1893,002,1519 47TH AV,1519,DBI,1519,1519,47TH,AVE,3335.846179,295.597415,0,full
,3909002,3909002,3909,002,15 SAN BRUNO AV,15,DBI,15,15,SAN BRUNO,AVE,9411.760883,503.446127,0,full
,3912002,3912002,3912,002,99 ALAMEDA ST,99,DBI,99,99,ALAMEDA,ST,30150.82061,702.014045,0,full
,3903002,3903002,3903,002,1320-1350 BRYANT ST,1320-1350,DBI,1320,1350,BRYANT,ST,20753.14363,709.700075,0,full
,3923002,3923002,3923,002,1398 BRYANT ST,1398,DBI,1398,1398,BRYANT,ST,29336.42179,728.645357,0,full
,3902002,3902002,3902,002, TREAT AVE, ,ASSESSOR,0,0,TREAT,AVE,7986.409021,413.058747,0,full
,3916002,3916002,3916,002,102 HENRY ADAMS ST,102,DBI,102,102,HENRY ADAMS,ST,28303.96529,845.026915,0,full
,3914002,3914002,3914,002,145-155 DE HARO ST,145-155,DBI,145,155,DE HARO,ST,54348.12635,1085.519925,0,full
,3915002,3915002,3915,002,101 HENRY ADAMS ST,101,DBI,101,101,HENRY ADAMS,ST,19867.89489,597.360473,0,full
,3913002,3913002,3913,002,80 CAROLINA ST,80,DBI,80,80,CAROLINA,ST,20362.50518,603.627283,0,full
,3925002,3925002,3925,002,1849 HARRISON ST,1849,DBI,1849,1849,HARRISON,ST,47058.63117,1019.322603,0,full
,3940002,3940002,3940,002, , ,ASSESSOR,0,0, , ,51760.3054,1117.415859,0,full
,3926002,3926002,3926,002,298 ALABAMA ST,298,DBI,298,298,ALABAMA,ST,15944.37241,500.169797,0,full
,3948002,3948002,3948,002,98 PENNSYLVANIA AV,98,DBI,98,98,PENNSYLVANIA,AVE,11788.46798,480.054498,0,full
,3953002,3953002,3953,002,88 17TH ST,88,DBI,88,88,17TH,ST,20000.02588,600.000862,0,full
,1802002,1802002,1802,002,1319-1321 47TH AV,1319-1321,DBI,1319,1321,47TH,AVE,2982.911399,288.632381,0,full
,1803002,1803002,1803,002,1319 48TH AV,1319,DBI,1319,1319,48TH,AVE,2931.95856,288.866057,0,full
,1702002,1702002,1702,002,1235 48TH AV,1235,DBI,1235,1235,48TH,AVE,3000.006084,290.000716,0,full
,1701002,1701002,1701,002,1270 GREAT HY,1270,DBI,1270,1270,GREAT,HWY,9524.941263,478.963742,0,full
,8719002,8719002,8719,002,1300 04TH ST,1300,DBI,1300,1300,04TH,ST,796800.7083,4294.106289,0,full
,8714002,8714002,8714,002,1000-1050 03RD ST,1000-1050,DBI,1000,1050,03RD,ST,100913.852,1719.453097,0,full
,8708002,8708002,8708,002,202 BERRY ST,202,DBI,202,202,BERRY,ST,56366.16701,2127.920127,0,full
,8707002,8707002,8707,002, , ,ASSESSOR,0,0, , ,57125.2255,2130.499998,0,full
,8710002,8710002,8710,002,290 CHANNEL ST,290,DBI,290,290,CHANNEL,ST,176606.9089,3538.586497,0,full
,8713002,8713002,8713,002,1000-1050 03RD ST,1000-1050,DBI,1000,1050,03RD,ST,241.580142,229.976534,0,full
,8711002,8711002,8711,002, , ,ASSESSOR,0,0, , ,10966.5759,1087.953723,0,full
,8703002,8703002,8703,002, , ,ASSESSOR,0,0, , ,2395.387536,491.225675,0,full
,8720002,8720002,8720,002,1300 03RD ST,1300,DBI,1300,1300,03RD,ST,8938.1988,407.842402,0,full
,8709002,8709002,8709,002,880 MISSION BAY DR,880,DBI,880,880,MISSION BAY,DR,109620.2542,1531.414888,0,full
,8726002,8726002,8726,002, , ,ASSESSOR,0,0, , ,4723.990975,353.822709,0,full
,8721002,8721002,8721,002, , ,ASSESSOR,0,0, , ,7690.0791,382.886291,0,full
,3571002,3571002,3571,002,2014-2030 FOLSOM ST,2014-2030,DBI,2014,2030,FOLSOM,ST,52112.41888,1080.314639,0,full
,3570002,3570002,3570,002,510-524 SOUTH VAN NESS AV,510-524,DBI,510,524,SOUTH VAN NESS,AVE,22759.31605,610.143418,0,full
,3572002,3572002,3572,002,350 TREAT AV,350,DBI,350,350,TREAT,AVE,18100.48665,629.845882,0,full
,3568002,3568002,3568,002,518-522 VALENCIA ST,518-522,DBI,518,522,VALENCIA,ST,2672.132972,238.142055,0,full
,3574002,3574002,3574,002,2104 FOLSOM ST,2104,DBI,2104,2104,FOLSOM,ST,2494.551223,249.564225,0,full
,3576002,3576002,3576,002,2114-2118 MISSION ST,2114-2118,DBI,2114,2118,MISSION,ST,3423.585661,295.342553,0,full
,3577002,3577002,3577,002,656-660 VALENCIA ST,656-660,DBI,656,660,VALENCIA,ST,2600.001867,252.000061,0,full
,3589002,3589002,3589,002,2214 MISSION ST,2214,DBI,2214,2214,MISSION,ST,4083.318419,263.332664,0,full
